datetime,year,lat,lon,altitude_km,velocity_kms,radiated_energy_J,impact_energy_kt
1/28/2006 3:33,2006,-51.7,56.4,37.0,18.7,740000000000.0,1.8
1/27/2006 1:27,2006,58.7,74.7,20.0,,45000000000.0,0.15
1/26/2006 0:00,2006,-79.8,-111.0,37.0,,53000000000.0,0.17
1/10/2006 23:25,2006,29.8,-12.7,32.4,16.9,28000000000.0,0.098
1/8/2006 5:20,2006,7.6,-28.2,,,94000000000.0,0.29
12/29/2005 10:05,2005,-3.0,-154.9,42.2,20.7,190000000000.0,0.53
12/24/2005 15:30,2005,-54.0,17.3,66.0,,181000000000.0,0.51
12/3/2005 12:45,2005,-33.8,117.4,32.2,17.0,88000000000.0,0.27
12/1/2005 10:40,2005,-6.4,-155.8,,,32000000000.0,0.11
11/29/2005 7:33,2005,7.6,-58.2,59.3,,32000000000.0,0.11
11/15/2005 5:19,2005,26.3,-113.4,32.4,,25000000000.0,0.089
11/11/2005 20:34,2005,21.4,-134.1,29.6,,42000000000.0,0.14
11/9/2005 7:33,2005,-31.0,145.9,30.7,13.8,73000000000.0,0.23
11/2/2005 7:04,2005,33.9,-154.9,68.5,,32000000000.0,0.11
11/2/2005 5:16,2005,22.9,-123.8,74.0,,67000000000.0,0.21
10/26/2005 21:30,2005,-36.3,-80.5,16.7,,138000000000.0,0.4
9/30/2005 19:04,2005,-2.8,-84.1,53.0,,22000000000.0,0.079
9/14/2005 1:08,2005,11.6,27.3,33.3,,25000000000.0,0.089
9/2/2005 7:59,2005,13.5,73.1,,,82000000000.0,0.25
8/20/2005 12:10,2005,,,,,27000000000.0,0.095
8/9/2005 14:35,2005,-21.5,56.2,37.0,16.9,25000000000.0,0.089
7/1/2005 22:36,2005,-49.8,33.1,50.0,,31000000000.0,0.11
6/18/2005 19:40,2005,47.9,85.6,,,23000000000.0,0.082
6/5/2005 1:56,2005,34.8,90.9,,,41000000000.0,0.14
6/3/2005 8:15,2005,-31.0,-90.3,29.6,26.2,82000000000.0,0.25
5/27/2005 14:12,2005,-48.9,145.1,50.5,,20000000000.0,0.073
5/14/2005 13:02,2005,,,,,129000000000.0,0.38
5/7/2005 9:31,2005,-75.8,163.7,15.2,16.6,26000000000.0,0.092
5/2/2005 20:10,2005,17.7,36.0,,,46000000000.0,0.15
4/22/2005 11:18,2005,20.9,-36.7,37.0,,22000000000.0,0.079
4/19/2005 7:37,2005,-50.2,-146.4,38.5,16.8,232000000000.0,0.64
4/16/2005 10:40,2005,,,,,20000000000.0,0.073
4/15/2005 6:54,2005,-43.8,-73.9,39.0,,21000000000.0,0.076
4/14/2005 14:05,2005,4.9,-176.0,26.5,,71000000000.0,0.22
4/11/2005 5:20,2005,-34.2,-95.7,37.0,,106000000000.0,0.32
4/6/2005 1:30,2005,-42.7,154.6,70.0,,29000000000.0,0.1
4/5/2005 17:48,2005,,,,,35000000000.0,0.12
4/3/2005 1:45,2005,-1.0,112.4,59.2,,219000000000.0,0.61
4/2/2005 22:52,2005,14.1,169.7,27.2,,204000000000.0,0.57
3/31/2005 22:15,2005,42.8,-36.2,,,38000000000.0,0.13
3/18/2005 16:48,2005,-9.7,-34.7,33.0,,27000000000.0,0.095
3/12/2005 22:16,2005,,,,,22000000000.0,0.079
3/9/2005 15:47,2005,-21.4,-157.9,44.4,,53000000000.0,0.17
3/9/2005 12:49,2005,14.3,142.7,30.7,,40000000000.0,0.13
3/6/2005 17:32,2005,,,,,55000000000.0,0.18
2/22/2005 22:51,2005,,,,,41000000000.0,0.14
2/17/2005 22:52,2005,48.0,-161.5,42.5,,100000000000.0,0.3
1/19/2005 1:43,2005,-27.5,-164.9,40.7,,141000000000.0,0.41
1/2/2005 23:09,2005,-21.3,154.7,35.2,21.5,119000000000.0,0.35
1/1/2005 3:44,2005,32.7,12.4,31.8,,454000000000.0,1.2
12/29/2004 7:11,2004,-8.5,-171.8,,,90000000000.0,0.28
12/13/2004 11:35,2004,-9.7,155.3,,,39000000000.0,0.13
12/11/2004 15:36,2004,36.0,104.1,,,30000000000.0,0.1
11/30/2004 8:32,2004,61.0,-171.0,,,181000000000.0,0.51
11/17/2004 3:13,2004,,,,,186000000000.0,0.52
10/14/2004 11:41,2004,,,,,93000000000.0,0.28
10/10/2004 11:05,2004,,,,,30000000000.0,0.1
10/7/2004 13:14,2004,-27.3,71.5,35.0,19.2,10400000000000.0,18.0
10/4/2004 4:39,2004,3.7,-150.9,,,71000000000.0,0.22
9/28/2004 8:57,2004,0.2,-101.1,,,62000000000.0,0.2
9/3/2004 12:07,2004,-67.7,18.2,31.5,,7260000000000.0,13.0
8/22/2004 10:01,2004,-51.9,22.7,37.0,,1440000000000.0,3.2
7/29/2004 12:41,2004,,,,,25000000000.0,0.089
7/25/2004 5:29,2004,,,,,197000000000.0,0.55
7/22/2004 3:34,2004,,,,,35000000000.0,0.12
7/16/2004 0:11,2004,,,,,29000000000.0,0.1
7/4/2004 16:58,2004,,,,,79000000000.0,0.25
7/3/2004 20:47,2004,,,,,65000000000.0,0.21
6/12/2004 7:13,2004,21.7,175.3,,,104000000000.0,0.31
6/11/2004 15:41,2004,,,,,104000000000.0,0.31
6/5/2004 20:34,2004,1.3,-174.4,43.0,19.5,1810000000000.0,3.9
6/4/2004 13:41,2004,,,,,339000000000.0,0.89
6/3/2004 21:59,2004,,,,,47000000000.0,0.16
6/3/2004 9:40,2004,48.9,-120.4,,,54000000000.0,0.18
5/18/2004 11:12,2004,-28.1,-47.4,,,394000000000.0,1.0
5/17/2004 2:08,2004,-18.9,28.3,44.0,,55000000000.0,0.18
5/6/2004 2:22,2004,,,,,49000000000.0,0.16
4/23/2004 0:33,2004,,,,,56000000000.0,0.18
4/22/2004 21:19,2004,-15.2,55.1,,,139000000000.0,0.41
4/22/2004 4:21,2004,-44.3,83.3,29.6,16.3,624000000000.0,1.5
4/6/2004 3:24,2004,-12.0,162.8,35.0,25.6,433000000000.0,1.1
3/26/2004 16:35,2004,-7.6,155.1,46.0,,24000000000.0,0.086
3/25/2004 9:39,2004,-4.8,21.0,,,21000000000.0,0.076
2/27/2004 1:18,2004,,,,,60000000000.0,0.19
2/2/2004 18:52,2004,-18.3,52.3,,,30000000000.0,0.1
1/22/2004 1:06,2004,-50.6,157.8,37.0,,232000000000.0,0.64
1/17/2004 20:11,2004,,,,,28000000000.0,0.098
1/16/2004 11:17,2004,,,,,98000000000.0,0.3
1/2/2004 4:27,2004,-28.2,3.2,63.0,,134000000000.0,0.39
12/9/2003 22:36,2003,-67.1,-90.8,,,643000000000.0,1.6
11/26/2003 2:00,2003,-22.9,22.7,32.0,,35000000000.0,0.12
11/10/2003 13:54,2003,-64.5,136.2,23.0,20.1,518000000000.0,1.3
11/1/2003 14:09,2003,-51.4,151.7,,,73000000000.0,0.23
10/16/2003 0:47,2003,,,,,285000000000.0,0.77
10/13/2003 14:06,2003,,,,,30000000000.0,0.1
10/7/2003 0:23,2003,,,,,37000000000.0,0.13
9/27/2003 12:59,2003,21.0,86.6,26.0,18.2,2150000000000.0,4.6
9/22/2003 3:45,2003,,,,,33000000000.0,0.11
9/21/2003 7:40,2003,,,,,20000000000.0,0.073
9/20/2003 19:04,2003,,,,,30000000000.0,0.1
9/2/2003 20:00,2003,51.3,-161.0,,,385000000000.0,1.0
8/26/2003 22:08,2003,,,,,72000000000.0,0.23
8/26/2003 8:44,2003,,,,,249000000000.0,0.68
8/17/2003 13:16,2003,-39.0,34.0,,,647000000000.0,1.6
8/1/2003 4:09,2003,,,,,21000000000.0,0.076
7/21/2003 5:11,2003,,,,,58000000000.0,0.19
6/22/2003 22:53,2003,,,,,21000000000.0,0.076
6/21/2003 14:49,2003,,,,,38000000000.0,0.13
6/16/2003 17:17,2003,,,,,65000000000.0,0.21
6/10/2003 14:11,2003,-41.8,122.9,,,32000000000.0,0.11
5/27/2003 23:32,2003,5.2,166.2,,,68000000000.0,0.22
5/19/2003 3:38,2003,,,,,521000000000.0,1.3
5/18/2003 7:51,2003,,,,,21000000000.0,0.076
5/15/2003 6:28,2003,54.0,-80.4,,,43000000000.0,0.14
4/28/2003 13:06,2003,,,,,23000000000.0,0.082
4/13/2003 17:58,2003,14.8,64.5,17.0,,175000000000.0,0.5
4/7/2003 9:25,2003,-18.4,162.6,,,22000000000.0,0.079
4/1/2003 4:40,2003,,,,,31000000000.0,0.11
3/27/2003 5:50,2003,41.4,-87.7,45.0,,142000000000.0,0.41
2/25/2003 23:13,2003,40.0,116.0,,,33000000000.0,0.11
2/12/2003 23:45,2003,,,,,79000000000.0,0.25
2/12/2003 2:37,2003,-31.5,107.5,,,139000000000.0,0.41
2/6/2003 17:00,2003,-62.9,-113.9,,,197000000000.0,0.55
2/5/2003 6:16,2003,,,,,103000000000.0,0.31
2/4/2003 14:07,2003,-59.9,41.0,,,135000000000.0,0.4
1/30/2003 6:02,2003,,,,,107000000000.0,0.32
11/28/2002 15:41,2002,,,,,46000000000.0,0.15
11/21/2002 0:11,2002,-1.4,-154.0,,,240000000000.0,0.66
11/12/2002 21:49,2002,-21.1,-6.8,,,43000000000.0,0.14
11/10/2002 22:13,2002,16.2,-166.4,,,460000000000.0,1.2
10/9/2002 12:00,2002,-4.3,-175.9,,,49000000000.0,0.16
10/4/2002 10:08,2002,,,,,117000000000.0,0.35
9/24/2002 16:48,2002,57.9,112.9,,,860000000000.0,2.0
8/14/2002 7:48,2002,-6.9,-126.2,,,90000000000.0,0.28
8/11/2002 20:42,2002,-18.2,159.4,,,1510000000000.0,3.3
8/10/2002 18:01,2002,,,,,25000000000.0,0.089
7/25/2002 15:57,2002,-28.7,47.0,,,252000000000.0,0.69
7/22/2002 11:16,2002,34.0,106.1,,,53000000000.0,0.17
6/29/2002 16:31,2002,,,,,159000000000.0,0.46
6/15/2002 11:51,2002,,,,,29000000000.0,0.1
6/13/2002 15:29,2002,-24.9,111.4,,,191000000000.0,0.54
6/6/2002 4:28,2002,34.0,21.0,,,4500000000000.0,8.8
6/2/2002 4:28,2002,34.0,21.0,,,4500000000000.0,8.8
4/3/2002 19:10,2002,-5.3,27.1,,,182000000000.0,0.51
4/2/2002 2:36,2002,,,,,32000000000.0,0.11
3/28/2002 21:29,2002,,,,,27000000000.0,0.095
3/19/2002 5:56,2002,,,,,83000000000.0,0.26
3/19/2002 2:56,2002,,,,,53000000000.0,0.17
3/18/2002 14:44,2002,-60.4,-120.5,,,20000000000.0,0.073
3/9/2002 1:20,2002,6.9,-147.3,,,249000000000.0,0.68
3/3/2002 21:10,2002,37.5,154.0,,,82000000000.0,0.25
3/1/2002 3:53,2002,29.2,-66.8,,,38000000000.0,0.13
2/9/2002 19:50,2002,-17.7,138.7,,,70000000000.0,0.22
2/1/2002 19:07,2002,60.7,116.6,,,70000000000.0,0.22
1/20/2002 16:42,2002,48.4,-165.0,,,104000000000.0,0.31
1/3/2002 12:19,2002,,,,,123000000000.0,0.36
12/14/2001 17:58,2001,,,,,151000000000.0,0.44
12/12/2001 16:56,2001,-6.6,104.0,,,98000000000.0,0.3
11/26/2001 6:51,2001,,,,,192000000000.0,0.54
11/13/2001 10:58,2001,,,,,312000000000.0,0.83
11/11/2001 12:14,2001,55.6,123.9,,,130000000000.0,0.38
10/27/2001 19:20,2001,52.7,3.8,,,36000000000.0,0.12
10/14/2001 12:03,2001,,,,,89000000000.0,0.27
10/12/2001 3:11,2001,,,,,74000000000.0,0.23
10/6/2001 6:29,2001,-37.3,-164.4,,,158000000000.0,0.45
9/25/2001 11:54,2001,-64.0,160.0,,,42000000000.0,0.14
8/26/2001 16:08,2001,,,,,38000000000.0,0.13
8/18/2001 13:57,2001,,,,,40000000000.0,0.13
7/26/2001 21:20,2001,0.4,84.8,,,326000000000.0,0.86
7/23/2001 22:19,2001,41.0,-77.0,,,1240000000000.0,2.8
5/6/2001 4:30,2001,,,,,55000000000.0,0.18
4/27/2001 9:46,2001,,,,,130000000000.0,0.38
4/23/2001 6:12,2001,28.0,-133.6,29.0,,4600000000000.0,9.0
4/14/2001 6:40,2001,,,,,24000000000.0,0.086
4/13/2001 0:29,2001,-15.3,162.4,,,251000000000.0,0.68
2/9/2001 21:27,2001,,,,,108000000000.0,0.32
2/4/2001 5:53,2001,-64.0,97.3,,,151000000000.0,0.44
1/28/2001 16:19,2001,66.0,31.3,,,108000000000.0,0.32
12/15/2000 13:22,2000,41.3,95.2,,,262000000000.0,0.71
12/15/2000 3:46,2000,50.4,58.9,,,27000000000.0,0.095
11/28/2000 12:20,2000,,,,,119000000000.0,0.35
11/13/2000 0:28,2000,-13.6,-5.8,,,66000000000.0,0.21
11/6/2000 7:18,2000,-52.0,-22.2,,,69000000000.0,0.22
10/11/2000 23:51,2000,-31.7,-5.5,,,81000000000.0,0.25
9/24/2000 6:57,2000,,,,,27000000000.0,0.095
9/23/2000 4:00,2000,-58.5,142.6,,,22000000000.0,0.079
9/19/2000 22:12,2000,-3.2,-133.8,,,89000000000.0,0.27
8/25/2000 1:12,2000,14.5,-106.1,,,1380000000000.0,3.1
8/13/2000 3:00,2000,36.7,-127.8,,,65000000000.0,0.21
8/1/2000 16:48,2000,-50.2,-101.9,,,182000000000.0,0.51
7/31/2000 7:06,2000,15.7,-138.5,,,44400000000.0,0.15
7/19/2000 17:40,2000,-17.7,94.1,,,107000000000.0,0.32
7/15/2000 16:13,2000,-46.6,163.3,,,21000000000.0,0.076
7/9/2000 1:08,2000,,,,,121000000000.0,0.36
7/7/2000 1:34,2000,15.0,140.7,,,65000000000.0,0.21
6/27/2000 10:06,2000,34.9,36.8,,,27000000000.0,0.095
6/23/2000 9:03,2000,69.2,-44.0,,,20000000000.0,0.073
6/22/2000 20:02,2000,32.9,159.0,,,30000000000.0,0.1
6/18/2000 13:40,2000,,,,,133000000000.0,0.39
6/14/2000 16:39,2000,28.1,107.3,48.0,,145000000000.0,0.42
6/4/2000 3:17,2000,,,,,190000000000.0,0.53
6/3/2000 3:24,2000,36.8,-74.8,,,30000000000.0,0.1
6/2/2000 18:44,2000,-27.5,-18.9,,,30000000000.0,0.1
5/29/2000 18:46,2000,,,,,60000000000.0,0.19
5/29/2000 16:46,2000,,,,,60000000000.0,0.19
5/6/2000 11:51,2000,49.9,18.4,,,28000000000.0,0.098
5/3/2000 10:40,2000,-5.0,73.0,,,59000000000.0,0.19
4/21/2000 13:42,2000,,,,,86000000000.0,0.27
4/4/2000 13:38,2000,,,,,23000000000.0,0.082
3/28/2000 15:27,2000,1.0,98.3,,,63000000000.0,0.2
3/19/2000 5:11,2000,,,,,49000000000.0,0.16
3/6/2000 8:29,2000,58.0,175.0,,,1040000000000.0,2.4
2/18/2000 9:25,2000,-0.9,109.2,,,3620000000000.0,7.3
2/17/2000 14:22,2000,14.2,115.9,,,22000000000.0,0.079
1/18/2000 16:43,2000,60.3,-134.6,,,1050000000000.0,2.4
1/18/2000 8:33,2000,24.3,-94.9,,,35000000000.0,0.12
12/16/1999 0:07,1999,-26.5,-11.3,,,67000000000.0,0.21
12/11/1999 17:31,1999,,,,,273000000000.0,0.74
12/10/1999 18:56,1999,,,,,28000000000.0,0.098
12/3/1999 17:24,1999,,,,,42000000000.0,0.14
12/1/1999 19:38,1999,,,,,23000000000.0,0.082
11/30/1999 2:18,1999,,,,,45000000000.0,0.15
11/15/1999 20:01,1999,-8.1,75.4,,,74000000000.0,0.23
11/7/1999 17:53,1999,-2.3,-77.4,,,89000000000.0,0.27
10/26/1999 17:19,1999,13.7,-70.8,,,86000000000.0,0.27
9/8/1999 23:55,1999,22.4,0.2,,,28000000000.0,0.098
9/8/1999 14:41,1999,32.5,104.6,32.0,,90000000000.0,0.28
8/16/1999 5:18,1999,35.0,-107.2,,,36000000000.0,0.12
8/6/1999 3:22,1999,,,,,68000000000.0,0.22
8/3/1999 18:25,1999,-64.7,-18.8,,,356000000000.0,0.93
7/10/1999 8:11,1999,-37.8,39.6,52.0,,326000000000.0,0.86
7/7/1999 4:14,1999,-39.5,174.4,,,140000000000.0,0.41
6/25/1999 6:27,1999,50.0,121.0,69.0,,124000000000.0,0.37
5/23/1999 7:02,1999,-16.4,-116.3,,,26000000000.0,0.092
4/26/1999 11:33,1999,-22.5,6.5,,,92000000000.0,0.28
4/26/1999 9:49,1999,-32.8,159.1,,,33000000000.0,0.11
3/31/1999 23:54,1999,-17.9,22.6,,,234000000000.0,0.64
3/28/1999 15:37,1999,0.8,97.6,,,304000000000.0,0.81
3/2/1999 22:23,1999,18.9,50.5,,,59000000000.0,0.19
2/18/1999 23:15,1999,-54.9,-64.6,,,154000000000.0,0.44
2/1/1999 14:24,1999,80.0,154.2,,,28000000000.0,0.098
1/19/1999 2:32,1999,7.9,85.8,,,24000000000.0,0.086
1/14/1999 8:06,1999,-44.0,-129.7,32.0,,5060000000000.0,9.8
1/12/1999 19:24,1999,,,,,43000000000.0,0.14
1/11/1999 5:18,1999,,,,,24000000000.0,0.086
1/2/1999 18:25,1999,47.0,103.0,65.0,,35000000000.0,0.12
12/22/1998 9:24,1998,,,,,27000000000.0,0.095
11/23/1998 20:20,1998,82.3,160.1,,,25000000000.0,0.089
11/11/1998 16:46,1998,6.5,156.4,,,656000000000.0,1.6
10/3/1998 12:58,1998,,,,,32000000000.0,0.11
9/4/1998 9:16,1998,,,,,128000000000.0,0.38
9/1/1998 11:15,1998,34.6,23.6,,,24000000000.0,0.086
8/30/1998 0:20,1998,-61.8,171.0,,,41000000000.0,0.14
8/8/1998 12:55,1998,,,,,23000000000.0,0.082
7/28/1998 14:16,1998,,,,,63000000000.0,0.2
3/24/1998 9:08,1998,,,,,27000000000.0,0.095
3/22/1998 22:25,1998,1.4,26.6,,,140000000000.0,0.41
1/8/1998 16:10,1998,,,,,62000000000.0,0.2
1/4/1998 23:00,1998,-35.1,33.4,30.0,17.1,74000000000.0,0.23
12/28/1997 3:58,1997,-23.1,152.4,,,31000000000.0,0.11
12/9/1997 8:15,1997,62.7,-49.9,,,270000000000.0,0.73
11/7/1997 7:46,1997,-57.3,167.2,,,800000000000.0,1.9
10/9/1997 18:47,1997,31.8,-106.0,37.0,,190000000000.0,0.53
10/1/1997 14:26,1997,46.7,108.9,,,62000000000.0,0.2
9/30/1997 12:31,1997,-38.1,63.9,,,23000000000.0,0.082
9/5/1997 11:41,1997,-31.1,56.4,,,190000000000.0,0.53
8/20/1997 17:16,1997,,,,,26000000000.0,0.092
8/15/1997 1:05,1997,,,,,22000000000.0,0.079
7/30/1997 3:01,1997,,,,,50000000000.0,0.16
7/4/1997 12:22,1997,-15.8,-175.8,,,27000000000.0,0.095
5/22/1997 8:30,1997,,,,,250000000000.0,0.68
4/27/1997 22:34,1997,16.7,87.5,,,325000000000.0,0.86
2/19/1997 4:31,1997,-16.3,-87.7,,,140000000000.0,0.41
2/15/1997 15:23,1997,35.5,115.6,,,150000000000.0,0.43
2/6/1997 18:28,1997,,,,,26000000000.0,0.092
1/28/1997 17:49,1997,,,,,24000000000.0,0.086
1/23/1997 10:03,1997,-15.0,94.2,,,270000000000.0,0.73
1/22/1997 21:13,1997,32.2,29.0,,,480000000000.0,1.2
1/4/1997 6:46,1997,25.7,-5.3,,,43000000000.0,0.14
1/3/1997 15:08,1997,,,,,350000000000.0,0.92
12/17/1996 4:16,1996,34.1,-37.2,,,41000000000.0,0.14
12/10/1996 6:09,1996,,,,,250000000000.0,0.68
12/4/1996 17:00,1996,,,,,49000000000.0,0.16
12/1/1996 13:19,1996,,,,,62000000000.0,0.2
11/22/1996 10:06,1996,,,,,68000000000.0,0.22
11/8/1996 16:02,1996,,,,,61000000000.0,0.2
10/30/1996 12:48,1996,-2.1,-123.1,,,21000000000.0,0.076
10/28/1996 4:46,1996,27.4,-79.4,,,43000000000.0,0.14
10/23/1996 8:28,1996,-47.3,20.6,,,44000000000.0,0.15
10/19/1996 19:01,1996,29.7,-34.7,,,130000000000.0,0.38
10/7/1996 17:43,1996,,,,,45000000000.0,0.15
10/5/1996 19:21,1996,-49.6,145.9,,,250000000000.0,0.68
8/17/1996 15:46,1996,,,,,34000000000.0,0.12
8/15/1996 16:07,1996,,,,,84000000000.0,0.26
8/9/1996 18:14,1996,,,,,30000000000.0,0.1
8/7/1996 3:16,1996,,,,,150000000000.0,0.43
8/6/1996 4:50,1996,,,,,130000000000.0,0.38
8/5/1996 19:27,1996,,,,,220000000000.0,0.61
8/5/1996 15:19,1996,,,,,80000000000.0,0.25
7/17/1996 3:16,1996,31.8,111.4,,,50000000000.0,0.16
7/12/1996 14:04,1996,20.7,-93.6,,,32000000000.0,0.11
6/25/1996 11:22,1996,,,,,21000000000.0,0.076
5/8/1996 1:02,1996,,,,,28000000000.0,0.098
5/1/1996 13:19,1996,,,,,35000000000.0,0.12
3/31/1996 0:53,1996,,,,,27000000000.0,0.095
3/30/1996 4:03,1996,-31.1,-84.3,,,120000000000.0,0.36
3/29/1996 20:30,1996,21.5,-158.1,,,128000000000.0,0.38
3/25/1996 17:00,1996,,,,,44000000000.0,0.15
3/13/1996 8:31,1996,,,,,230000000000.0,0.63
2/16/1996 7:03,1996,,,,,55000000000.0,0.18
2/15/1996 2:38,1996,76.0,-127.0,,,50000000000.0,0.16
1/18/1996 17:10,1996,,,,,120000000000.0,0.36
1/15/1996 13:44,1996,-59.8,175.8,,,260000000000.0,0.71
12/27/1995 12:55,1995,,,,,22000000000.0,0.079
12/22/1995 13:26,1995,-70.2,-73.3,,,450000000000.0,1.1
12/9/1995 19:54,1995,-2.9,-79.0,,,120000000000.0,0.36
11/25/1995 5:29,1995,,,,,29000000000.0,0.1
11/13/1995 3:10,1995,,,,,21000000000.0,0.076
10/1/1995 2:42,1995,,,,,35000000000.0,0.12
9/9/1995 7:38,1995,,,,,500000000000.0,1.3
8/24/1995 21:54,1995,,,,,120000000000.0,0.36
8/17/1995 16:39,1995,,,,,160000000000.0,0.46
8/6/1995 4:38,1995,,,,,55000000000.0,0.18
8/5/1995 17:14,1995,11.6,-104.3,,,200000000000.0,0.56
7/11/1995 18:38,1995,-28.5,93.3,,,130000000000.0,0.38
7/9/1995 18:20,1995,-0.9,66.3,,,25000000000.0,0.089
7/7/1995 17:33,1995,40.2,-76.1,,,140000000000.0,0.41
6/9/1995 9:28,1995,,,,,25000000000.0,0.089
4/2/1995 12:32,1995,,,,,25000000000.0,0.089
2/16/1995 13:05,1995,16.7,-141.7,,,60000000000.0,0.19
1/18/1995 10:17,1995,51.5,115.4,,,70000000000.0,0.22
1/10/1995 21:08,1995,,,,,25000000000.0,0.089
1/4/1995 4:16,1995,46.4,12.1,,,41000000000.0,0.14
1/2/1995 20:41,1995,,,,,30000000000.0,0.1
12/18/1994 12:45,1994,,,,,50000000000.0,0.16
12/16/1994 9:41,1994,-42.2,27.6,,,50000000000.0,0.16
11/3/1994 20:01,1994,6.5,89.0,,,2350000000000.0,5.0
11/1/1994 6:50,1994,-1.5,-84.5,,,1000000000000.0,2.3
10/27/1994 4:21,1994,,,,,320000000000.0,0.85
10/20/1994 0:11,1994,-45.2,-1.9,,,87000000000.0,0.27
10/8/1994 3:24,1994,,,,,66000000000.0,0.21
9/22/1994 4:22,1994,,,,,67000000000.0,0.21
8/15/1994 23:16,1994,,,,,164000000000.0,0.47
6/15/1994 0:02,1994,45.5,-73.5,,,47200000000.0,0.16
6/3/1994 20:48,1994,,,,,509000000000.0,1.3
5/29/1994 9:30,1994,52.8,2.3,,,384000000000.0,1.0
2/1/1994 22:38,1994,2.7,164.1,,,18200000000000.0,30.0
11/29/1993 17:48,1993,26.5,78.3,,,26000000000.0,0.092
10/31/1993 3:39,1993,51.3,-100.9,,,40000000000.0,0.13
10/4/1991 9:22,1991,78.7,6.3,,,550000000000.0,1.4
10/1/1990 3:51,1990,7.5,142.8,,,2500000000000.0,5.2
4/15/1988 3:03,1988,-4.1,124.3,,,7580000000000.0,14.0
