year,month,day,kp_max,kp_mean,definitive,storm,severe
1997,4,8,1.667,1.04175,1.0,False,False
1997,4,9,2.667,1.416875,1.0,False,False
1997,4,10,5.0,2.08325,1.0,True,False
1997,4,11,6.667,4.0835,1.0,True,False
1997,4,12,3.333,1.91675,1.0,False,False
1997,4,13,3.333,1.875,1.0,False,False
1997,4,14,2.0,1.125,1.0,False,False
1997,4,15,2.0,0.458375,1.0,False,False
1997,4,16,5.0,2.16675,1.0,True,False
1997,4,17,5.333,3.54175,1.0,True,False
1997,4,18,3.667,2.75,1.0,False,False
1997,4,19,3.333,2.666625,1.0,False,False
1997,4,20,2.0,0.9165,1.0,False,False
1997,4,21,4.667,2.791625,1.0,False,False
1997,4,22,5.333,2.375,1.0,True,False
1997,4,23,3.667,1.91675,1.0,False,False
1997,4,24,4.667,2.4585,1.0,False,False
1997,4,25,2.333,1.624875,1.0,False,False
1997,4,26,1.0,0.791875,1.0,False,False
1997,4,27,1.667,0.666625,1.0,False,False
1997,4,28,1.0,0.5417500000000001,1.0,False,False
1997,4,29,1.667,0.708375,1.0,False,False
1997,4,30,3.333,2.166625,1.0,False,False
1997,5,1,6.333,3.33325,1.0,True,False
1997,5,2,5.0,2.6251249999999997,1.0,True,False
1997,5,3,3.0,2.0835,1.0,False,False
1997,5,4,3.0,1.916625,1.0,False,False
1997,5,5,3.0,1.58325,1.0,False,False
1997,5,6,1.333,0.958375,1.0,False,False
1997,5,7,1.667,0.75,1.0,False,False
1997,5,8,1.667,0.91675,1.0,False,False
1997,5,9,1.333,0.7915,1.0,False,False
1997,5,10,1.333,1.08325,1.0,False,False
1997,5,11,2.333,1.125,1.0,False,False
1997,5,12,0.667,0.16662500000000002,1.0,False,False
1997,5,13,0.667,0.374875,1.0,False,False
1997,5,14,2.667,1.2918749999999999,1.0,False,False
1997,5,15,6.667,4.791625,1.0,True,False
1997,5,16,3.667,2.291625,1.0,False,False
1997,5,17,3.667,2.08325,1.0,False,False
1997,5,18,2.0,1.2498749999999998,1.0,False,False
1997,5,19,0.667,0.5835,1.0,False,False
1997,5,20,2.0,0.916625,1.0,False,False
1997,5,21,1.333,0.875,1.0,False,False
1997,5,22,1.333,0.708125,1.0,False,False
1997,5,23,0.667,0.541875,1.0,False,False
1997,5,24,2.333,1.7915,1.0,False,False
1997,5,25,2.0,1.166625,1.0,False,False
1997,5,26,3.333,1.70825,1.0,False,False
1997,5,27,6.0,2.874875,1.0,True,False
1997,5,28,2.333,1.25,1.0,False,False
1997,5,29,1.333,0.49975,1.0,False,False
1997,5,30,2.667,1.500125,1.0,False,False
1997,5,31,2.667,1.91675,1.0,False,False
1997,6,1,2.333,1.6247500000000001,1.0,False,False
1997,6,2,2.667,1.416625,1.0,False,False
1997,6,3,3.0,2.125,1.0,False,False
1997,6,4,2.0,1.291625,1.0,False,False
1997,6,5,1.0,0.750125,1.0,False,False
1997,6,6,3.0,1.916625,1.0,False,False
1997,6,7,3.333,2.33325,1.0,False,False
1997,6,8,4.0,2.375,1.0,False,False
1997,6,9,5.667,4.000125,1.0,True,False
1997,6,10,1.667,1.333625,1.0,False,False
1997,6,11,1.667,0.75,1.0,False,False
1997,6,12,2.0,1.25,1.0,False,False
1997,6,13,1.0,0.541625,1.0,False,False
1997,6,14,0.667,0.45825000000000005,1.0,False,False
1997,6,15,2.0,1.374875,1.0,False,False
1997,6,16,2.0,1.41675,1.0,False,False
1997,6,17,1.333,0.874875,1.0,False,False
1997,6,18,1.333,0.666625,1.0,False,False
1997,6,19,3.0,2.0835,1.0,False,False
1997,6,20,1.333,0.95825,1.0,False,False
1997,6,21,0.667,0.33337500000000003,1.0,False,False
1997,6,22,3.0,1.95825,1.0,False,False
1997,6,23,2.333,1.416625,1.0,False,False
1997,6,24,1.333,0.91675,1.0,False,False
1997,6,25,2.667,1.8751250000000002,1.0,False,False
1997,6,26,2.0,1.0415,1.0,False,False
1997,6,27,4.667,2.79175,1.0,False,False
1997,6,28,3.0,1.875,1.0,False,False
1997,6,29,3.333,1.833375,1.0,False,False
1997,6,30,2.0,1.0,1.0,False,False
1997,7,1,1.333,0.9165,1.0,False,False
1997,7,2,1.667,1.0,1.0,False,False
1997,7,3,2.333,1.499875,1.0,False,False
1997,7,4,2.667,1.500125,1.0,False,False
1997,7,5,1.667,0.95825,1.0,False,False
1997,7,6,1.667,1.000125,1.0,False,False
1997,7,7,4.0,2.791625,1.0,False,False
1997,7,8,1.333,0.958375,1.0,False,False
1997,7,9,3.667,2.291875,1.0,False,False
1997,7,10,2.333,1.5,1.0,False,False
1997,7,11,1.667,1.04175,1.0,False,False
1997,7,12,1.0,0.5835,1.0,False,False
1997,7,13,1.0,0.750125,1.0,False,False
1997,7,14,1.0,0.499875,1.0,False,False
1997,7,15,3.667,2.5,1.0,False,False
1997,7,16,1.667,1.208375,1.0,False,False
1997,7,17,3.0,1.541625,1.0,False,False
1997,7,18,3.333,2.0416250000000002,1.0,False,False
1997,7,19,3.0,2.1251249999999997,1.0,False,False
1997,7,20,2.333,1.375,1.0,False,False
1997,7,21,1.667,1.250125,1.0,False,False
1997,7,22,1.667,1.16675,1.0,False,False
1997,7,23,2.333,1.125,1.0,False,False
1997,7,24,3.667,2.458375,1.0,False,False
1997,7,25,2.333,1.25,1.0,False,False
1997,7,26,1.667,0.91675,1.0,False,False
1997,7,27,1.667,1.333375,1.0,False,False
1997,7,28,2.0,1.208375,1.0,False,False
1997,7,29,1.333,0.875125,1.0,False,False
1997,7,30,3.0,1.45825,1.0,False,False
1997,7,31,4.333,2.7915,1.0,False,False
1997,8,1,2.333,1.58325,1.0,False,False
1997,8,2,2.333,1.125,1.0,False,False
1997,8,3,5.0,3.041625,1.0,True,False
1997,8,4,2.667,1.583375,1.0,False,False
1997,8,5,1.333,0.75,1.0,False,False
1997,8,6,1.333,0.625,1.0,False,False
1997,8,7,2.333,1.291625,1.0,False,False
1997,8,8,2.0,1.25,1.0,False,False
1997,8,9,3.0,1.79175,1.0,False,False
1997,8,10,2.667,1.41675,1.0,False,False
1997,8,11,3.333,1.75,1.0,False,False
1997,8,12,3.0,1.291625,1.0,False,False
1997,8,13,3.667,2.5,1.0,False,False
1997,8,14,4.667,2.666625,1.0,False,False
1997,8,15,2.333,1.500125,1.0,False,False
1997,8,16,2.667,1.250125,1.0,False,False
1997,8,17,3.667,2.041625,1.0,False,False
1997,8,18,3.0,1.5,1.0,False,False
1997,8,19,1.667,0.666625,1.0,False,False
1997,8,20,2.333,1.2915,1.0,False,False
1997,8,21,3.333,1.75,1.0,False,False
1997,8,22,2.667,1.625,1.0,False,False
1997,8,23,1.667,0.666625,1.0,False,False
1997,8,24,2.333,1.45825,1.0,False,False
1997,8,25,2.0,0.833375,1.0,False,False
1997,8,26,0.667,0.29150000000000004,1.0,False,False
1997,8,27,1.667,0.75,1.0,False,False
1997,8,28,4.333,2.87475,1.0,False,False
1997,8,29,4.0,2.70825,1.0,False,False
1997,8,30,3.0,2.33325,1.0,False,False
1997,8,31,1.0,0.875,1.0,False,False
1997,9,1,1.667,1.041625,1.0,False,False
1997,9,2,2.0,0.95825,1.0,False,False
1997,9,3,6.333,3.375,1.0,True,False
1997,9,4,5.0,2.625,1.0,True,False
1997,9,5,2.0,1.20825,1.0,False,False
1997,9,6,2.667,1.875125,1.0,False,False
1997,9,7,2.0,0.833375,1.0,False,False
1997,9,8,3.667,2.125,1.0,False,False
1997,9,9,3.667,2.9165,1.0,False,False
1997,9,10,4.667,3.2498750000000003,1.0,False,False
1997,9,11,3.0,2.083375,1.0,False,False
1997,9,12,4.333,2.7498750000000003,1.0,False,False
1997,9,13,3.333,2.04175,1.0,False,False
1997,9,14,3.333,2.6665,1.0,False,False
1997,9,15,3.333,2.41675,1.0,False,False
1997,9,16,3.0,1.58325,1.0,False,False
1997,9,17,3.667,1.91675,1.0,False,False
1997,9,18,5.0,3.125,1.0,True,False
1997,9,19,1.667,0.708375,1.0,False,False
1997,9,20,2.333,1.4583750000000002,1.0,False,False
1997,9,21,5.0,2.4998750000000003,1.0,True,False
1997,9,22,4.333,1.624875,1.0,False,False
1997,9,23,2.0,1.125,1.0,False,False
1997,9,24,2.0,1.04175,1.0,False,False
1997,9,25,1.333,0.708125,1.0,False,False
1997,9,26,1.667,0.958375,1.0,False,False
1997,9,27,4.0,2.7085,1.0,False,False
1997,9,28,4.0,2.5,1.0,False,False
1997,9,29,3.0,1.666625,1.0,False,False
1997,9,30,3.333,2.1665,1.0,False,False
1997,10,1,7.0,4.458375,1.0,True,True
1997,10,2,2.667,1.2085,1.0,False,False
1997,10,3,2.667,1.958375,1.0,False,False
1997,10,4,2.0,0.999875,1.0,False,False
1997,10,5,1.0,0.416625,1.0,False,False
1997,10,6,2.0,0.6665,1.0,False,False
1997,10,7,3.667,2.08325,1.0,False,False
1997,10,8,4.0,2.625,1.0,False,False
1997,10,9,4.333,3.1248750000000003,1.0,False,False
1997,10,10,6.333,3.791625,1.0,True,False
1997,10,11,6.333,2.375,1.0,True,False
1997,10,12,2.667,1.375125,1.0,False,False
1997,10,13,2.667,1.458375,1.0,False,False
1997,10,14,1.667,0.791625,1.0,False,False
1997,10,15,1.667,0.58325,1.0,False,False
1997,10,16,1.667,0.708375,1.0,False,False
1997,10,17,2.333,1.499875,1.0,False,False
1997,10,18,2.0,0.91675,1.0,False,False
1997,10,19,1.0,0.625,1.0,False,False
1997,10,20,2.333,1.33325,1.0,False,False
1997,10,21,1.333,0.708375,1.0,False,False
1997,10,22,2.0,1.083375,1.0,False,False
1997,10,23,3.667,1.708375,1.0,False,False
1997,10,24,5.333,3.1665,1.0,True,False
1997,10,25,5.0,3.2498750000000003,1.0,True,False
1997,10,26,4.667,2.83325,1.0,False,False
1997,10,27,4.667,3.16675,1.0,False,False
1997,10,28,4.0,2.958375,1.0,False,False
1997,10,29,3.0,1.8335,1.0,False,False
1997,10,30,2.667,1.666625,1.0,False,False
1997,10,31,2.0,1.16675,1.0,False,False
1997,11,1,3.333,2.0,1.0,False,False
1997,11,2,1.0,0.416625,1.0,False,False
1997,11,3,2.333,0.875,1.0,False,False
1997,11,4,2.667,2.1665,1.0,False,False
1997,11,5,3.333,1.6665,1.0,False,False
1997,11,6,5.0,2.8751249999999997,1.0,True,False
1997,11,7,7.0,4.125125,1.0,True,True
1997,11,8,2.667,1.250125,1.0,False,False
1997,11,9,4.0,2.291625,1.0,False,False
1997,11,10,4.0,2.374875,1.0,False,False
1997,11,11,3.667,1.54175,1.0,False,False
1997,11,12,1.0,0.5,1.0,False,False
1997,11,13,1.333,0.791625,1.0,False,False
1997,11,14,4.333,2.375,1.0,False,False
1997,11,15,3.0,2.041625,1.0,False,False
1997,11,16,3.333,2.16675,1.0,False,False
1997,11,17,4.0,2.08325,1.0,False,False
1997,11,18,4.0,2.5,1.0,False,False
1997,11,19,1.667,0.708375,1.0,False,False
1997,11,20,1.333,0.4165,1.0,False,False
1997,11,21,1.333,0.33325,1.0,False,False
1997,11,22,6.0,4.624875,1.0,True,False
1997,11,23,7.333,4.75,1.0,True,True
1997,11,24,3.333,2.29175,1.0,False,False
1997,11,25,1.0,0.499875,1.0,False,False
1997,11,26,1.333,0.79175,1.0,False,False
1997,11,27,1.0,0.375,1.0,False,False
1997,11,28,1.0,0.33325,1.0,False,False
1997,11,29,0.667,0.16662500000000002,1.0,False,False
1997,11,30,2.0,1.458375,1.0,False,False
1997,12,1,2.667,0.958375,1.0,False,False
1997,12,2,1.667,0.875,1.0,False,False
1997,12,3,2.333,1.583125,1.0,False,False
1997,12,4,3.0,1.41675,1.0,False,False
1997,12,5,2.667,2.04175,1.0,False,False
1997,12,6,1.667,0.958125,1.0,False,False
1997,12,7,1.667,0.54175,1.0,False,False
1997,12,8,0.333,0.12487500000000001,1.0,False,False
1997,12,9,1.0,0.25,1.0,False,False
1997,12,10,4.0,2.958375,1.0,False,False
1997,12,11,3.333,2.375,1.0,False,False
1997,12,12,1.333,0.45825,1.0,False,False
1997,12,13,0.667,0.16662500000000002,1.0,False,False
1997,12,14,1.0,0.5,1.0,False,False
1997,12,15,2.333,0.666625,1.0,False,False
1997,12,16,2.667,1.0,1.0,False,False
1997,12,17,2.333,1.0,1.0,False,False
1997,12,18,3.667,1.45825,1.0,False,False
1997,12,19,2.0,0.708375,1.0,False,False
1997,12,20,1.333,0.708375,1.0,False,False
1997,12,21,2.667,0.8751249999999999,1.0,False,False
1997,12,22,1.0,0.45837500000000003,1.0,False,False
1997,12,23,1.667,0.875125,1.0,False,False
1997,12,24,2.333,1.0,1.0,False,False
1997,12,25,1.0,0.25,1.0,False,False
1997,12,26,1.0,0.375,1.0,False,False
1997,12,27,0.333,0.08325,1.0,False,False
1997,12,28,0.333,0.1665,1.0,False,False
1997,12,29,1.333,0.416625,1.0,False,False
1997,12,30,4.667,3.291625,1.0,False,False
1997,12,31,1.0,0.70825,1.0,False,False
1998,1,1,2.667,0.9585,1.0,False,False
1998,1,2,2.0,1.416625,1.0,False,False
1998,1,3,1.333,0.7915,1.0,False,False
1998,1,4,1.667,0.625125,1.0,False,False
1998,1,5,1.667,0.70825,1.0,False,False
1998,1,6,4.333,2.916625,1.0,False,False
1998,1,7,6.333,3.04175,1.0,True,False
1998,1,8,3.333,1.833375,1.0,False,False
1998,1,9,3.333,2.0415,1.0,False,False
1998,1,10,2.667,1.7085,1.0,False,False
1998,1,11,2.667,1.54175,1.0,False,False
1998,1,12,2.0,1.0835,1.0,False,False
1998,1,13,2.333,0.916625,1.0,False,False
1998,1,14,1.667,0.7498750000000001,1.0,False,False
1998,1,15,1.333,0.458125,1.0,False,False
1998,1,16,3.333,1.875,1.0,False,False
1998,1,17,2.667,1.750125,1.0,False,False
1998,1,18,3.333,1.750125,1.0,False,False
1998,1,19,2.0,0.916625,1.0,False,False
1998,1,20,4.0,2.625,1.0,False,False
1998,1,21,3.667,1.625125,1.0,False,False
1998,1,22,2.667,0.958375,1.0,False,False
1998,1,23,1.0,0.83325,1.0,False,False
1998,1,24,2.667,1.58325,1.0,False,False
1998,1,25,4.0,2.125125,1.0,False,False
1998,1,26,1.0,0.708375,1.0,False,False
1998,1,27,2.667,1.79175,1.0,False,False
1998,1,28,1.333,0.499875,1.0,False,False
1998,1,29,3.667,1.9165,1.0,False,False
1998,1,30,4.333,3.25,1.0,False,False
1998,1,31,4.333,2.250125,1.0,False,False
1998,2,1,3.0,2.0001249999999997,1.0,False,False
1998,2,2,1.333,0.666625,1.0,False,False
1998,2,3,2.0,0.75,1.0,False,False
1998,2,4,3.333,1.875,1.0,False,False
1998,2,5,1.333,0.75,1.0,False,False
1998,2,6,1.0,0.583375,1.0,False,False
1998,2,7,1.0,0.58325,1.0,False,False
1998,2,8,4.0,1.624875,1.0,False,False
1998,2,9,4.0,2.5,1.0,False,False
1998,2,10,3.333,2.08325,1.0,False,False
1998,2,11,4.333,3.0415,1.0,False,False
1998,2,12,3.667,2.333375,1.0,False,False
1998,2,13,2.667,1.6668749999999999,1.0,False,False
1998,2,14,3.0,1.375,1.0,False,False
1998,2,15,2.667,0.708375,1.0,False,False
1998,2,16,1.0,0.625,1.0,False,False
1998,2,17,5.667,2.375,1.0,True,False
1998,2,18,6.667,4.083375,1.0,True,False
1998,2,19,2.333,1.45825,1.0,False,False
1998,2,20,4.0,1.9585,1.0,False,False
1998,2,21,2.0,1.083375,1.0,False,False
1998,2,22,2.667,1.75,1.0,False,False
1998,2,23,3.0,2.25,1.0,False,False
1998,2,24,1.333,0.708375,1.0,False,False
1998,2,25,1.667,0.708375,1.0,False,False
1998,2,26,1.0,0.4165,1.0,False,False
1998,2,27,2.333,1.208125,1.0,False,False
1998,2,28,5.0,2.6665,1.0,True,False
1998,3,1,4.0,2.958375,1.0,False,False
1998,3,2,3.667,3.1251249999999997,1.0,False,False
1998,3,3,3.0,0.958375,1.0,False,False
1998,3,4,4.0,2.166625,1.0,False,False
1998,3,5,3.667,1.9168749999999999,1.0,False,False
1998,3,6,3.333,1.791625,1.0,False,False
1998,3,7,1.667,0.833375,1.0,False,False
1998,3,8,0.667,0.291625,1.0,False,False
1998,3,9,1.333,0.45825,1.0,False,False
1998,3,10,7.333,4.375,1.0,True,True
1998,3,11,5.333,3.83325,1.0,True,False
1998,3,12,3.667,2.8748750000000003,1.0,False,False
1998,3,13,3.333,2.666625,1.0,False,False
1998,3,14,3.667,2.25,1.0,False,False
1998,3,15,5.0,3.0,1.0,True,False
1998,3,16,3.667,2.54175,1.0,False,False
1998,3,17,3.0,1.875,1.0,False,False
1998,3,18,2.0,0.875125,1.0,False,False
1998,3,19,1.667,0.875,1.0,False,False
1998,3,20,3.0,2.0,1.0,False,False
1998,3,21,6.333,3.7915,1.0,True,False
1998,3,22,3.667,2.583375,1.0,False,False
1998,3,23,2.667,1.2502499999999999,1.0,False,False
1998,3,24,3.0,1.666625,1.0,False,False
1998,3,25,4.667,2.75,1.0,False,False
1998,3,26,4.0,2.25,1.0,False,False
1998,3,27,3.333,3.0,1.0,False,False
1998,3,28,3.333,2.41675,1.0,False,False
1998,3,29,4.667,3.208375,1.0,False,False
1998,3,30,2.667,2.0,1.0,False,False
1998,3,31,3.667,1.749875,1.0,False,False
1998,4,1,1.333,0.708125,1.0,False,False
1998,4,2,2.333,0.6248750000000001,1.0,False,False
1998,4,3,2.667,1.45825,1.0,False,False
1998,4,4,3.333,1.95825,1.0,False,False
1998,4,5,1.667,0.7502500000000001,1.0,False,False
1998,4,6,2.0,1.041625,1.0,False,False
1998,4,7,3.0,1.833375,1.0,False,False
1998,4,8,3.0,1.541625,1.0,False,False
1998,4,9,2.0,1.791875,1.0,False,False
1998,4,10,4.333,2.791625,1.0,False,False
1998,4,11,3.333,2.541625,1.0,False,False
1998,4,12,4.0,1.83325,1.0,False,False
1998,4,13,2.667,0.95825,1.0,False,False
1998,4,14,2.667,1.5835,1.0,False,False
1998,4,15,1.333,0.83325,1.0,False,False
1998,4,16,2.667,1.5835,1.0,False,False
1998,4,17,4.0,2.75,1.0,False,False
1998,4,18,3.0,1.333375,1.0,False,False
1998,4,19,2.667,1.041625,1.0,False,False
1998,4,20,3.667,2.0001249999999997,1.0,False,False
1998,4,21,2.667,1.750125,1.0,False,False
1998,4,22,2.667,1.5002499999999999,1.0,False,False
1998,4,23,5.0,2.29175,1.0,True,False
1998,4,24,5.667,4.125125,1.0,True,False
1998,4,25,5.0,3.75,1.0,True,False
1998,4,26,5.0,4.125125,1.0,True,False
1998,4,27,4.0,2.45825,1.0,False,False
1998,4,28,3.0,2.04175,1.0,False,False
1998,4,29,1.667,1.125125,1.0,False,False
1998,4,30,4.0,2.375125,1.0,False,False
1998,5,1,4.333,1.875,1.0,False,False
1998,5,2,6.667,5.333375,1.0,True,False
1998,5,3,6.0,5.416625,1.0,True,False
1998,5,4,8.667,5.458375,1.0,True,True
1998,5,5,6.667,4.29175,1.0,True,False
1998,5,6,2.333,1.374875,1.0,False,False
1998,5,7,3.0,2.333375,1.0,False,False
1998,5,8,4.333,3.62475,1.0,False,False
1998,5,9,3.667,2.583125,1.0,False,False
1998,5,10,3.0,2.291625,1.0,False,False
1998,5,11,3.667,2.4998750000000003,1.0,False,False
1998,5,12,3.667,2.70825,1.0,False,False
1998,5,13,1.667,1.208375,1.0,False,False
1998,5,14,1.333,0.875,1.0,False,False
1998,5,15,3.0,1.5831250000000001,1.0,False,False
1998,5,16,4.0,2.375,1.0,False,False
1998,5,17,5.0,2.166625,1.0,True,False
1998,5,18,3.0,2.124875,1.0,False,False
1998,5,19,2.333,1.33325,1.0,False,False
1998,5,20,4.333,2.25,1.0,False,False
1998,5,21,3.333,2.7498750000000003,1.0,False,False
1998,5,22,3.333,1.708375,1.0,False,False
1998,5,23,3.333,2.45825,1.0,False,False
1998,5,24,3.667,2.6251249999999997,1.0,False,False
1998,5,25,3.0,2.25,1.0,False,False
1998,5,26,3.0,1.79175,1.0,False,False
1998,5,27,2.0,1.541625,1.0,False,False
1998,5,28,3.0,1.16675,1.0,False,False
1998,5,29,6.667,3.25,1.0,True,False
1998,5,30,4.667,3.083375,1.0,False,False
1998,5,31,2.0,1.04175,1.0,False,False
1998,6,1,1.667,1.0,1.0,False,False
1998,6,2,2.667,1.75,1.0,False,False
1998,6,3,4.0,2.666625,1.0,False,False
1998,6,4,3.0,1.75,1.0,False,False
1998,6,5,4.0,2.54175,1.0,False,False
1998,6,6,4.0,2.8335,1.0,False,False
1998,6,7,4.333,2.83325,1.0,False,False
1998,6,8,3.0,2.29175,1.0,False,False
1998,6,9,3.0,1.91675,1.0,False,False
1998,6,10,4.667,2.708375,1.0,False,False
1998,6,11,3.0,1.291625,1.0,False,False
1998,6,12,2.667,1.416625,1.0,False,False
1998,6,13,2.667,1.083375,1.0,False,False
1998,6,14,4.333,2.5,1.0,False,False
1998,6,15,3.0,1.624875,1.0,False,False
1998,6,16,3.0,1.45825,1.0,False,False
1998,6,17,1.333,0.5,1.0,False,False
1998,6,18,3.0,1.1251250000000002,1.0,False,False
1998,6,19,4.0,2.33325,1.0,False,False
1998,6,20,4.667,2.54175,1.0,False,False
1998,6,21,3.667,2.83325,1.0,False,False
1998,6,22,3.333,2.208375,1.0,False,False
1998,6,23,4.333,1.958375,1.0,False,False
1998,6,24,3.667,3.04175,1.0,False,False
1998,6,25,3.0,2.166875,1.0,False,False
1998,6,26,6.333,4.291625,1.0,True,False
1998,6,27,1.667,1.16675,1.0,False,False
1998,6,28,1.0,0.625125,1.0,False,False
1998,6,29,1.667,0.666625,1.0,False,False
1998,6,30,1.333,0.666625,1.0,False,False
1998,7,1,2.667,1.25,1.0,False,False
1998,7,2,3.333,1.83325,1.0,False,False
1998,7,3,3.333,1.916625,1.0,False,False
1998,7,4,3.333,2.291625,1.0,False,False
1998,7,5,4.0,3.0,1.0,False,False
1998,7,6,5.0,3.04175,1.0,True,False
1998,7,7,2.0,1.208375,1.0,False,False
1998,7,8,1.667,0.708375,1.0,False,False
1998,7,9,4.333,2.333125,1.0,False,False
1998,7,10,2.667,1.125,1.0,False,False
1998,7,11,4.0,2.3748750000000003,1.0,False,False
1998,7,12,3.0,1.41675,1.0,False,False
1998,7,13,2.333,1.041625,1.0,False,False
1998,7,14,1.0,0.374875,1.0,False,False
1998,7,15,2.667,0.6248750000000001,1.0,False,False
1998,7,16,6.0,4.416625,1.0,True,False
1998,7,17,2.667,1.750125,1.0,False,False
1998,7,18,2.667,1.375,1.0,False,False
1998,7,19,2.0,1.124875,1.0,False,False
1998,7,20,2.0,0.791625,1.0,False,False
1998,7,21,3.667,2.125,1.0,False,False
1998,7,22,4.0,2.08325,1.0,False,False
1998,7,23,5.333,4.58325,1.0,True,False
1998,7,24,5.0,3.958375,1.0,True,False
1998,7,25,3.333,2.3748750000000003,1.0,False,False
1998,7,26,2.0,1.166625,1.0,False,False
1998,7,27,1.667,0.833375,1.0,False,False
1998,7,28,2.667,1.25,1.0,False,False
1998,7,29,2.667,1.708375,1.0,False,False
1998,7,30,5.0,1.916625,1.0,True,False
1998,7,31,5.0,4.04175,1.0,True,False
1998,8,1,5.667,2.9998750000000003,1.0,True,False
1998,8,2,2.333,1.5,1.0,False,False
1998,8,3,2.333,1.33325,1.0,False,False
1998,8,4,2.667,1.833375,1.0,False,False
1998,8,5,2.333,1.666625,1.0,False,False
1998,8,6,7.333,4.875,1.0,True,True
1998,8,7,6.0,3.375,1.0,True,False
1998,8,8,2.667,1.75,1.0,False,False
1998,8,9,1.333,0.5415,1.0,False,False
1998,8,10,3.667,2.8748750000000003,1.0,False,False
1998,8,11,3.0,1.5415,1.0,False,False
1998,8,12,3.0,1.666875,1.0,False,False
1998,8,13,2.667,1.333375,1.0,False,False
1998,8,14,2.667,1.499875,1.0,False,False
1998,8,15,2.333,1.125,1.0,False,False
1998,8,16,1.333,0.58325,1.0,False,False
1998,8,17,1.333,0.58325,1.0,False,False
1998,8,18,2.0,1.125,1.0,False,False
1998,8,19,4.0,1.833375,1.0,False,False
1998,8,20,4.0,3.166625,1.0,False,False
1998,8,21,3.0,0.95825,1.0,False,False
1998,8,22,4.333,2.9998750000000003,1.0,False,False
1998,8,23,4.0,3.16675,1.0,False,False
1998,8,24,3.0,2.0,1.0,False,False
1998,8,25,3.667,2.124875,1.0,False,False
1998,8,26,6.333,4.625125,1.0,True,False
1998,8,27,8.0,7.125125,1.0,True,True
1998,8,28,5.0,4.08325,1.0,True,False
1998,8,29,5.333,3.2085,1.0,True,False
1998,8,30,3.667,3.0,1.0,False,False
1998,8,31,4.0,3.1251249999999997,1.0,False,False
1998,9,1,4.0,3.25,1.0,False,False
1998,9,2,2.667,2.041875,1.0,False,False
1998,9,3,3.333,1.7085000000000001,1.0,False,False
1998,9,4,1.667,1.291875,1.0,False,False
1998,9,5,2.667,1.166875,1.0,False,False
1998,9,6,2.333,1.33325,1.0,False,False
1998,9,7,3.0,1.3335000000000001,1.0,False,False
1998,9,8,3.667,1.91675,1.0,False,False
1998,9,9,3.333,1.791625,1.0,False,False
1998,9,10,2.667,1.3335,1.0,False,False
1998,9,11,3.0,1.33325,1.0,False,False
1998,9,12,3.333,2.625,1.0,False,False
1998,9,13,2.667,1.416625,1.0,False,False
1998,9,14,2.0,0.83325,1.0,False,False
1998,9,15,2.333,1.333375,1.0,False,False
1998,9,16,1.667,1.000125,1.0,False,False
1998,9,17,3.0,1.416625,1.0,False,False
1998,9,18,5.333,3.45825,1.0,True,False
1998,9,19,2.667,1.95825,1.0,False,False
1998,9,20,2.667,1.083375,1.0,False,False
1998,9,21,3.667,2.16675,1.0,False,False
1998,9,22,3.333,1.58325,1.0,False,False
1998,9,23,3.0,2.5,1.0,False,False
1998,9,24,6.0,3.625,1.0,True,False
1998,9,25,8.333,6.0,1.0,True,True
1998,9,26,4.333,2.95825,1.0,False,False
1998,9,27,3.333,2.33325,1.0,False,False
1998,9,28,2.0,1.166625,1.0,False,False
1998,9,29,3.0,1.75,1.0,False,False
1998,9,30,4.0,1.958375,1.0,False,False
1998,10,1,5.333,3.6248750000000003,1.0,True,False
1998,10,2,5.333,4.166625,1.0,True,False
1998,10,3,4.333,2.375,1.0,False,False
1998,10,4,1.667,0.791625,1.0,False,False
1998,10,5,1.667,0.6665,1.0,False,False
1998,10,6,2.333,0.6665000000000001,1.0,False,False
1998,10,7,5.667,3.66675,1.0,True,False
1998,10,8,4.333,2.95825,1.0,False,False
1998,10,9,4.0,3.041625,1.0,False,False
1998,10,10,3.333,1.7915,1.0,False,False
1998,10,11,3.0,1.54175,1.0,False,False
1998,10,12,3.0,1.083375,1.0,False,False
1998,10,13,2.0,1.2085,1.0,False,False
1998,10,14,2.333,0.45812500000000006,1.0,False,False
1998,10,15,2.667,0.874875,1.0,False,False
1998,10,16,1.667,0.66675,1.0,False,False
1998,10,17,2.667,2.083375,1.0,False,False
1998,10,18,3.333,2.20825,1.0,False,False
1998,10,19,6.667,5.33325,1.0,True,False
1998,10,20,5.0,3.375,1.0,True,False
1998,10,21,4.667,3.5,1.0,False,False
1998,10,22,4.333,3.375,1.0,False,False
1998,10,23,4.0,2.8748750000000003,1.0,False,False
1998,10,24,3.333,2.5,1.0,False,False
1998,10,25,4.0,2.4165,1.0,False,False
1998,10,26,2.0,0.9998750000000001,1.0,False,False
1998,10,27,4.667,2.0001249999999997,1.0,False,False
1998,10,28,3.0,2.1666250000000002,1.0,False,False
1998,10,29,3.333,2.458375,1.0,False,False
1998,10,30,2.667,1.124875,1.0,False,False
1998,10,31,3.333,1.0,1.0,False,False
1998,11,1,1.667,0.875125,1.0,False,False
1998,11,2,2.333,1.0831250000000001,1.0,False,False
1998,11,3,2.333,1.5833750000000002,1.0,False,False
1998,11,4,2.667,1.41675,1.0,False,False
1998,11,5,3.0,1.958375,1.0,False,False
